City,Original_Locality_ID,Locality
Jodhpur,Locality_186,Sangariya
Jodhpur,Locality_187,Mandore
Jodhpur,Locality_188,Kudi Bhagtasni
Jodhpur,Locality_189,Bhagat Ki Kothi
Jodhpur,Locality_190,Pratap Nagar
Jodhpur,Locality_191,Chopasni Road
Jodhpur,Locality_192,AIIMS Road
Jodhpur,Locality_193,Jhalamand
Jodhpur,Locality_194,Boranada
Jodhpur,Locality_195,Shastri Circle
Jodhpur,Locality_196,Nai Sadak
Jodhpur,Locality_197,Sojati Gate
Jodhpur,Locality_198,Umaid Hospital Road
Jodhpur,Locality_199,Rai Ka Bagh
Jodhpur,Locality_200,Saran Nagar
Jodhpur,Locality_201,Sardarpura
Jodhpur,Locality_202,Ratanada
Jodhpur,Locality_203,Paota
Jodhpur,Locality_204,Shastri Nagar
Jodhpur,Locality_205,Chopasni Housing Board
Jodhpur,Locality_206,Pal Road
Jodhpur,Locality_207,Shikargarh
Jodhpur,Locality_208,Basni
Jodhpur,Locality_209,Jalori Gate
Jodhpur,Locality_210,Residency Road
Jodhpur,Locality_211,Sangariya
Jodhpur,Locality_212,Mandore
Jodhpur,Locality_213,Kudi Bhagtasni
Jodhpur,Locality_214,Bhagat Ki Kothi
Jodhpur,Locality_215,Pratap Nagar
Jodhpur,Locality_216,Chopasni Road
Jodhpur,Locality_217,AIIMS Road
Jodhpur,Locality_218,Jhalamand
Jodhpur,Locality_219,Boranada
Jodhpur,Locality_220,Shastri Circle
Jodhpur,Locality_221,Nai Sadak
Jodhpur,Locality_222,Sojati Gate
Jodhpur,Locality_223,Umaid Hospital Road
Jodhpur,Locality_224,Rai Ka Bagh
Jodhpur,Locality_225,Saran Nagar
Jodhpur,Locality_226,Sardarpura
Jodhpur,Locality_227,Ratanada
Jodhpur,Locality_228,Paota
Jodhpur,Locality_229,Shastri Nagar
Jodhpur,Locality_230,Chopasni Housing Board
Jodhpur,Locality_231,Pal Road
Jodhpur,Locality_232,Shikargarh
Jodhpur,Locality_233,Basni
Jodhpur,Locality_234,Jalori Gate
Jodhpur,Locality_235,Residency Road
Jodhpur,Locality_236,Sangariya
Jodhpur,Locality_237,Mandore
Jodhpur,Locality_238,Kudi Bhagtasni
Jodhpur,Locality_239,Bhagat Ki Kothi
Jodhpur,Locality_240,Pratap Nagar
Jodhpur,Locality_241,Chopasni Road
Jodhpur,Locality_242,AIIMS Road
Jodhpur,Locality_243,Jhalamand
Jodhpur,Locality_244,Boranada
Jodhpur,Locality_245,Shastri Circle
Jodhpur,Locality_246,Nai Sadak
Jodhpur,Locality_247,Sojati Gate
Jodhpur,Locality_248,Umaid Hospital Road
Jodhpur,Locality_249,Rai Ka Bagh
Jodhpur,Locality_250,Saran Nagar
Jodhpur,Locality_251,Sardarpura
Jodhpur,Locality_252,Ratanada
Jodhpur,Locality_253,Paota
Jodhpur,Locality_254,Shastri Nagar
Jodhpur,Locality_255,Chopasni Housing Board
Jodhpur,Locality_256,Pal Road
Jodhpur,Locality_257,Shikargarh
Jodhpur,Locality_258,Basni
Jodhpur,Locality_259,Jalori Gate
Jodhpur,Locality_260,Residency Road
Jodhpur,Locality_261,Sangariya
Jodhpur,Locality_262,Mandore
Jodhpur,Locality_263,Kudi Bhagtasni
Jodhpur,Locality_264,Bhagat Ki Kothi
Jodhpur,Locality_265,Pratap Nagar
Jodhpur,Locality_266,Chopasni Road
Jodhpur,Locality_267,AIIMS Road
Jodhpur,Locality_268,Jhalamand
Jodhpur,Locality_269,Boranada
Jodhpur,Locality_270,Shastri Circle
Jodhpur,Locality_271,Nai Sadak
Jodhpur,Locality_272,Sojati Gate
Jodhpur,Locality_273,Umaid Hospital Road
Jodhpur,Locality_274,Rai Ka Bagh
Jodhpur,Locality_275,Saran Nagar
Jodhpur,Locality_276,Sardarpura
Jodhpur,Locality_277,Ratanada
Jodhpur,Locality_278,Paota
Jodhpur,Locality_279,Shastri Nagar
Jodhpur,Locality_280,Chopasni Housing Board
Jodhpur,Locality_281,Pal Road
Jodhpur,Locality_282,Shikargarh
Jodhpur,Locality_283,Basni
Jodhpur,Locality_284,Jalori Gate
Jodhpur,Locality_285,Residency Road
Jodhpur,Locality_286,Sangariya
Jodhpur,Locality_287,Mandore
Jodhpur,Locality_288,Kudi Bhagtasni
Jodhpur,Locality_289,Bhagat Ki Kothi
Jodhpur,Locality_290,Pratap Nagar
Jodhpur,Locality_291,Chopasni Road
Jodhpur,Locality_292,AIIMS Road
Jodhpur,Locality_293,Jhalamand
Jodhpur,Locality_294,Boranada
Jodhpur,Locality_295,Shastri Circle
Jodhpur,Locality_296,Nai Sadak
Jodhpur,Locality_297,Sojati Gate
Jodhpur,Locality_298,Umaid Hospital Road
Jodhpur,Locality_299,Rai Ka Bagh
Jodhpur,Locality_300,Saran Nagar
Jodhpur,Locality_301,Sardarpura
Jodhpur,Locality_302,Ratanada
Jodhpur,Locality_303,Paota
Jodhpur,Locality_304,Shastri Nagar
Jodhpur,Locality_305,Chopasni Housing Board
Jodhpur,Locality_306,Pal Road
Jodhpur,Locality_307,Shikargarh
Jodhpur,Locality_308,Basni
Jodhpur,Locality_309,Jalori Gate
Jodhpur,Locality_310,Residency Road
Jodhpur,Locality_311,Sangariya
Jodhpur,Locality_312,Mandore
Jodhpur,Locality_313,Kudi Bhagtasni
Jodhpur,Locality_314,Bhagat Ki Kothi
Jodhpur,Locality_315,Pratap Nagar
Jodhpur,Locality_316,Chopasni Road
Jodhpur,Locality_317,AIIMS Road
Jodhpur,Locality_318,Jhalamand
Jodhpur,Locality_319,Boranada
Jodhpur,Locality_320,Shastri Circle
Jodhpur,Locality_321,Nai Sadak
Jodhpur,Locality_322,Sojati Gate
Jodhpur,Locality_323,Umaid Hospital Road
Jodhpur,Locality_324,Rai Ka Bagh
Jodhpur,Locality_325,Saran Nagar
Jodhpur,Locality_326,Sardarpura
Jodhpur,Locality_327,Ratanada
Jodhpur,Locality_328,Paota
Jodhpur,Locality_329,Shastri Nagar
Jodhpur,Locality_330,Chopasni Housing Board
Jodhpur,Locality_331,Pal Road
Jodhpur,Locality_332,Shikargarh
Jodhpur,Locality_333,Basni
Jodhpur,Locality_334,Jalori Gate
Jodhpur,Locality_335,Residency Road
Jodhpur,Locality_336,Sangariya
Jodhpur,Locality_337,Mandore
Jodhpur,Locality_338,Kudi Bhagtasni
Jodhpur,Locality_339,Bhagat Ki Kothi
Jodhpur,Locality_340,Pratap Nagar
Jodhpur,Locality_341,Chopasni Road
Jodhpur,Locality_342,AIIMS Road
Jodhpur,Locality_343,Jhalamand
Jodhpur,Locality_344,Boranada
Jodhpur,Locality_345,Shastri Circle
Jodhpur,Locality_346,Nai Sadak
Jodhpur,Locality_347,Sojati Gate
Jodhpur,Locality_348,Umaid Hospital Road
Jodhpur,Locality_349,Rai Ka Bagh
Jodhpur,Locality_350,Saran Nagar
Jodhpur,Locality_351,Sardarpura
Jodhpur,Locality_352,Ratanada
Jodhpur,Locality_353,Paota
Jodhpur,Locality_354,Shastri Nagar
Jodhpur,Locality_355,Chopasni Housing Board
Jodhpur,Locality_356,Pal Road
Jodhpur,Locality_357,Shikargarh
Jodhpur,Locality_358,Basni
Jodhpur,Locality_359,Jalori Gate
Jodhpur,Locality_360,Residency Road
Jodhpur,Locality_361,Sangariya
Jodhpur,Locality_362,Mandore
Jodhpur,Locality_363,Kudi Bhagtasni
Jodhpur,Locality_364,Bhagat Ki Kothi
Jodhpur,Locality_365,Pratap Nagar
Jodhpur,Locality_366,Chopasni Road
Jodhpur,Locality_367,AIIMS Road
Jodhpur,Locality_368,Jhalamand
Jodhpur,Locality_369,Boranada
Jodhpur,Locality_370,Shastri Circle
Jodhpur,Locality_371,Nai Sadak
Jodhpur,Locality_372,Sojati Gate
Jodhpur,Locality_373,Umaid Hospital Road
Jodhpur,Locality_374,Rai Ka Bagh
Jodhpur,Locality_375,Saran Nagar
Jodhpur,Locality_376,Sardarpura
Jodhpur,Locality_377,Ratanada
Jodhpur,Locality_378,Paota
Jodhpur,Locality_379,Shastri Nagar
Jodhpur,Locality_380,Chopasni Housing Board
Jodhpur,Locality_381,Pal Road
Jodhpur,Locality_382,Shikargarh
Jodhpur,Locality_383,Basni
Jodhpur,Locality_384,Jalori Gate
Jodhpur,Locality_385,Residency Road
Jodhpur,Locality_386,Sangariya
Jodhpur,Locality_387,Mandore
Jodhpur,Locality_388,Kudi Bhagtasni
Jodhpur,Locality_389,Bhagat Ki Kothi
Jodhpur,Locality_390,Pratap Nagar
Jodhpur,Locality_391,Chopasni Road
Jodhpur,Locality_392,AIIMS Road
Jodhpur,Locality_393,Jhalamand
Jodhpur,Locality_394,Boranada
Jodhpur,Locality_395,Shastri Circle
Jodhpur,Locality_396,Nai Sadak
Jodhpur,Locality_397,Sojati Gate
Jodhpur,Locality_398,Umaid Hospital Road
Jodhpur,Locality_399,Rai Ka Bagh
Jodhpur,Locality_400,Saran Nagar
Jodhpur,Locality_401,Sardarpura
Jodhpur,Locality_402,Ratanada
Jodhpur,Locality_403,Paota
Jodhpur,Locality_404,Shastri Nagar
Jodhpur,Locality_405,Chopasni Housing Board
Jodhpur,Locality_406,Pal Road
Jodhpur,Locality_407,Shikargarh
Jodhpur,Locality_408,Basni
Jodhpur,Locality_409,Jalori Gate
Jodhpur,Locality_410,Residency Road
Jodhpur,Locality_411,Sangariya
Jodhpur,Locality_412,Mandore
Jodhpur,Locality_413,Kudi Bhagtasni
Jodhpur,Locality_414,Bhagat Ki Kothi
Jodhpur,Locality_415,Pratap Nagar
Jodhpur,Locality_416,Chopasni Road
Jodhpur,Locality_417,AIIMS Road
Jodhpur,Locality_418,Jhalamand
Jodhpur,Locality_419,Boranada
Jodhpur,Locality_420,Shastri Circle
Jodhpur,Locality_421,Nai Sadak
Jodhpur,Locality_422,Sojati Gate
Jodhpur,Locality_423,Umaid Hospital Road
Jodhpur,Locality_424,Rai Ka Bagh
Jodhpur,Locality_425,Saran Nagar
Jodhpur,Locality_426,Sardarpura
Jodhpur,Locality_427,Ratanada
Jodhpur,Locality_428,Paota
Jodhpur,Locality_429,Shastri Nagar
Jodhpur,Locality_430,Chopasni Housing Board
Jodhpur,Locality_431,Pal Road
Jodhpur,Locality_432,Shikargarh
Jodhpur,Locality_433,Basni
Jodhpur,Locality_434,Jalori Gate
Jodhpur,Locality_435,Residency Road
Jodhpur,Locality_436,Sangariya
Jodhpur,Locality_437,Mandore
Jodhpur,Locality_438,Kudi Bhagtasni
Jodhpur,Locality_439,Bhagat Ki Kothi
Jodhpur,Locality_440,Pratap Nagar
Jodhpur,Locality_441,Chopasni Road
Jodhpur,Locality_442,AIIMS Road
Jodhpur,Locality_443,Jhalamand
Jodhpur,Locality_444,Boranada
Jodhpur,Locality_445,Shastri Circle
Jodhpur,Locality_446,Nai Sadak
Jodhpur,Locality_447,Sojati Gate
Jodhpur,Locality_448,Umaid Hospital Road
Jodhpur,Locality_449,Rai Ka Bagh
Jodhpur,Locality_450,Saran Nagar
Jodhpur,Locality_451,Sardarpura
Jodhpur,Locality_452,Ratanada
Jodhpur,Locality_453,Paota
Jodhpur,Locality_454,Shastri Nagar
Jodhpur,Locality_455,Chopasni Housing Board
Jodhpur,Locality_456,Pal Road
Jodhpur,Locality_457,Shikargarh
Jodhpur,Locality_458,Basni
Jodhpur,Locality_459,Jalori Gate
Jodhpur,Locality_460,Residency Road
Jodhpur,Locality_461,Sangariya
Jodhpur,Locality_462,Mandore
Jodhpur,Locality_463,Kudi Bhagtasni
Jodhpur,Locality_464,Bhagat Ki Kothi
Jodhpur,Locality_465,Pratap Nagar
Jodhpur,Locality_466,Chopasni Road
Jodhpur,Locality_467,AIIMS Road
Jodhpur,Locality_468,Jhalamand
Jodhpur,Locality_469,Boranada
Jodhpur,Locality_470,Shastri Circle
Jodhpur,Locality_471,Nai Sadak
Jodhpur,Locality_472,Sojati Gate
Jodhpur,Locality_473,Umaid Hospital Road
Jodhpur,Locality_474,Rai Ka Bagh
Jodhpur,Locality_475,Saran Nagar
Jodhpur,Locality_476,Sardarpura
Jodhpur,Locality_477,Ratanada
Jodhpur,Locality_478,Paota
Jodhpur,Locality_479,Shastri Nagar
Jodhpur,Locality_480,Chopasni Housing Board
Jodhpur,Locality_481,Pal Road
Jodhpur,Locality_482,Shikargarh
Jodhpur,Locality_483,Basni
Jodhpur,Locality_484,Jalori Gate
Jodhpur,Locality_485,Residency Road
Jodhpur,Locality_486,Sangariya
Jodhpur,Locality_487,Mandore
Jodhpur,Locality_488,Kudi Bhagtasni
Jodhpur,Locality_489,Bhagat Ki Kothi
Jodhpur,Locality_490,Pratap Nagar
Jodhpur,Locality_491,Chopasni Road
Jodhpur,Locality_492,AIIMS Road
Jodhpur,Locality_493,Jhalamand
Jodhpur,Locality_494,Boranada
Jodhpur,Locality_495,Shastri Circle
Jodhpur,Locality_496,Nai Sadak
Jodhpur,Locality_497,Sojati Gate
Jodhpur,Locality_498,Umaid Hospital Road
Jodhpur,Locality_499,Rai Ka Bagh
Jodhpur,Locality_500,Saran Nagar
Kochi,Locality_1,Kakkanad
Kochi,Locality_2,Edappally
Kochi,Locality_3,Vyttila
Kochi,Locality_4,Kaloor
Kochi,Locality_5,Palarivattom
Kochi,Locality_6,Panampilly Nagar
Kochi,Locality_7,Kadavanthra
Kochi,Locality_8,Fort Kochi
Kochi,Locality_9,Mattancherry
Kochi,Locality_10,Marine Drive
Kochi,Locality_11,Aluva
Kochi,Locality_12,Tripunithura
Kochi,Locality_13,Thrippunithura
Kochi,Locality_14,Pachalam
Kochi,Locality_15,Elamakkara
Kochi,Locality_16,Thevara
Kochi,Locality_17,Willingdon Island
Kochi,Locality_18,Cheranalloor
Kochi,Locality_19,Kundannoor
Kochi,Locality_20,Maradu
Kochi,Locality_21,Thykoodam
Kochi,Locality_22,Kumbalam
Kochi,Locality_23,Kalamassery
Kochi,Locality_24,HMT Colony
Kochi,Locality_25,Kakkanad
Kochi,Locality_26,Edappally
Kochi,Locality_27,Vyttila
Kochi,Locality_28,Kaloor
Kochi,Locality_29,Palarivattom
Kochi,Locality_30,Panampilly Nagar
Kochi,Locality_31,Kadavanthra
Kochi,Locality_32,Fort Kochi
Kochi,Locality_33,Mattancherry
Kochi,Locality_34,Marine Drive
Kochi,Locality_35,Aluva
Kochi,Locality_36,Tripunithura
Kochi,Locality_37,Thrippunithura
Kochi,Locality_38,Pachalam
Kochi,Locality_39,Elamakkara
Kochi,Locality_40,Thevara
Kochi,Locality_41,Willingdon Island
Kochi,Locality_42,Cheranalloor
Kochi,Locality_43,Kundannoor
Kochi,Locality_44,Maradu
Kochi,Locality_45,Thykoodam
Kochi,Locality_46,Kumbalam
Kochi,Locality_47,Kalamassery
Kochi,Locality_48,HMT Colony
Kochi,Locality_49,Kakkanad
Kochi,Locality_50,Edappally
Kochi,Locality_51,Vyttila
Kochi,Locality_52,Kaloor
Kochi,Locality_53,Palarivattom
Kochi,Locality_54,Panampilly Nagar
Kochi,Locality_55,Kadavanthra
Kochi,Locality_56,Fort Kochi
Kochi,Locality_57,Mattancherry
Kochi,Locality_58,Marine Drive
Kochi,Locality_59,Aluva
Kochi,Locality_60,Tripunithura
Kochi,Locality_61,Thrippunithura
Kochi,Locality_62,Pachalam
Kochi,Locality_63,Elamakkara
Kochi,Locality_64,Thevara
Kochi,Locality_65,Willingdon Island
Kochi,Locality_66,Cheranalloor
Kochi,Locality_67,Kundannoor
Kochi,Locality_68,Maradu
Kochi,Locality_69,Thykoodam
Kochi,Locality_70,Kumbalam
Kochi,Locality_71,Kalamassery
Kochi,Locality_72,HMT Colony
Kochi,Locality_73,Kakkanad
Kochi,Locality_74,Edappally
Kochi,Locality_75,Vyttila
Kochi,Locality_76,Kaloor
Kochi,Locality_77,Palarivattom
Kochi,Locality_78,Panampilly Nagar
Kochi,Locality_79,Kadavanthra
Kochi,Locality_80,Fort Kochi
Kochi,Locality_81,Mattancherry
Kochi,Locality_82,Marine Drive
Kochi,Locality_83,Aluva
Kochi,Locality_84,Tripunithura
Kochi,Locality_85,Thrippunithura
Kochi,Locality_86,Pachalam
Kochi,Locality_87,Elamakkara
Kochi,Locality_88,Thevara
Kochi,Locality_89,Willingdon Island
Kochi,Locality_90,Cheranalloor
Kochi,Locality_91,Kundannoor
Kochi,Locality_92,Maradu
Kochi,Locality_93,Thykoodam
Kochi,Locality_94,Kumbalam
Kochi,Locality_95,Kalamassery
Kochi,Locality_96,HMT Colony
Kochi,Locality_97,Kakkanad
Kochi,Locality_98,Edappally
Kochi,Locality_99,Vyttila
Kochi,Locality_100,Kaloor
Kochi,Locality_101,Palarivattom
Kochi,Locality_102,Panampilly Nagar
Kochi,Locality_103,Kadavanthra
Kochi,Locality_104,Fort Kochi
Kochi,Locality_105,Mattancherry
Kochi,Locality_106,Marine Drive
Kochi,Locality_107,Aluva
Kochi,Locality_108,Tripunithura
Kochi,Locality_109,Thrippunithura
Kochi,Locality_110,Pachalam
Kochi,Locality_111,Elamakkara
Kochi,Locality_112,Thevara
Kochi,Locality_113,Willingdon Island
Kochi,Locality_114,Cheranalloor
Kochi,Locality_115,Kundannoor
Kochi,Locality_116,Maradu
Kochi,Locality_117,Thykoodam
Kochi,Locality_118,Kumbalam
Kochi,Locality_119,Kalamassery
Kochi,Locality_120,HMT Colony
Kochi,Locality_121,Kakkanad
Kochi,Locality_122,Edappally
Kochi,Locality_123,Vyttila
Kochi,Locality_124,Kaloor
Kochi,Locality_125,Palarivattom
Kochi,Locality_126,Panampilly Nagar
Kochi,Locality_127,Kadavanthra
Kochi,Locality_128,Fort Kochi
Kochi,Locality_129,Mattancherry
Kochi,Locality_130,Marine Drive
Kochi,Locality_131,Aluva
Kochi,Locality_132,Tripunithura
Kochi,Locality_133,Thrippunithura
Kochi,Locality_134,Pachalam
Kochi,Locality_135,Elamakkara
Kochi,Locality_136,Thevara
Kochi,Locality_137,Willingdon Island
Kochi,Locality_138,Cheranalloor
Kochi,Locality_139,Kundannoor
Kochi,Locality_140,Maradu
Kochi,Locality_141,Thykoodam
Kochi,Locality_142,Kumbalam
Kochi,Locality_143,Kalamassery
Kochi,Locality_144,HMT Colony
Kochi,Locality_145,Kakkanad
Kochi,Locality_146,Edappally
Kochi,Locality_147,Vyttila
Kochi,Locality_148,Kaloor
Kochi,Locality_149,Palarivattom
Kochi,Locality_150,Panampilly Nagar
Kochi,Locality_151,Kadavanthra
Kochi,Locality_152,Fort Kochi
Kochi,Locality_153,Mattancherry
Kochi,Locality_154,Marine Drive
Kochi,Locality_155,Aluva
Kochi,Locality_156,Tripunithura
Kochi,Locality_157,Thrippunithura
Kochi,Locality_158,Pachalam
Kochi,Locality_159,Elamakkara
Kochi,Locality_160,Thevara
Kochi,Locality_161,Willingdon Island
Kochi,Locality_162,Cheranalloor
Kochi,Locality_163,Kundannoor
Kochi,Locality_164,Maradu
Kochi,Locality_165,Thykoodam
Kochi,Locality_166,Kumbalam
Kochi,Locality_167,Kalamassery
Kochi,Locality_168,HMT Colony
Kochi,Locality_169,Kakkanad
Kochi,Locality_170,Edappally
Kochi,Locality_171,Vyttila
Kochi,Locality_172,Kaloor
Kochi,Locality_173,Palarivattom
Kochi,Locality_174,Panampilly Nagar
Kochi,Locality_175,Kadavanthra
Kochi,Locality_176,Fort Kochi
Kochi,Locality_177,Mattancherry
Kochi,Locality_178,Marine Drive
Kochi,Locality_179,Aluva
Kochi,Locality_180,Tripunithura
Kochi,Locality_181,Thrippunithura
Kochi,Locality_182,Pachalam
Kochi,Locality_183,Elamakkara
Kochi,Locality_184,Thevara
Kochi,Locality_185,Willingdon Island
Kochi,Locality_186,Cheranalloor
Kochi,Locality_187,Kundannoor
Kochi,Locality_188,Maradu
Kochi,Locality_189,Thykoodam
Kochi,Locality_190,Kumbalam
Kochi,Locality_191,Kalamassery
Kochi,Locality_192,HMT Colony
Kochi,Locality_193,Kakkanad
Kochi,Locality_194,Edappally
Kochi,Locality_195,Vyttila
Kochi,Locality_196,Kaloor
Kochi,Locality_197,Palarivattom
Kochi,Locality_198,Panampilly Nagar
Kochi,Locality_199,Kadavanthra
Kochi,Locality_200,Fort Kochi
Kochi,Locality_201,Mattancherry
Kochi,Locality_202,Marine Drive
Kochi,Locality_203,Aluva
Kochi,Locality_204,Tripunithura
Kochi,Locality_205,Thrippunithura
Kochi,Locality_206,Pachalam
Kochi,Locality_207,Elamakkara
Kochi,Locality_208,Thevara
Kochi,Locality_209,Willingdon Island
Kochi,Locality_210,Cheranalloor
Kochi,Locality_211,Kundannoor
Kochi,Locality_212,Maradu
Kochi,Locality_213,Thykoodam
Kochi,Locality_214,Kumbalam
Kochi,Locality_215,Kalamassery
Kochi,Locality_216,HMT Colony
Kochi,Locality_217,Kakkanad
Kochi,Locality_218,Edappally
Kochi,Locality_219,Vyttila
Kochi,Locality_220,Kaloor
Kochi,Locality_221,Palarivattom
Kochi,Locality_222,Panampilly Nagar
Kochi,Locality_223,Kadavanthra
Kochi,Locality_224,Fort Kochi
Kochi,Locality_225,Mattancherry
Kochi,Locality_226,Marine Drive
Kochi,Locality_227,Aluva
Kochi,Locality_228,Tripunithura
Kochi,Locality_229,Thrippunithura
Kochi,Locality_230,Pachalam
Kochi,Locality_231,Elamakkara
Kochi,Locality_232,Thevara
Kochi,Locality_233,Willingdon Island
Kochi,Locality_234,Cheranalloor
Kochi,Locality_235,Kundannoor
Kochi,Locality_236,Maradu
Kochi,Locality_237,Thykoodam
Kochi,Locality_238,Kumbalam
Kochi,Locality_239,Kalamassery
Kochi,Locality_240,HMT Colony
Kochi,Locality_241,Kakkanad
Kochi,Locality_242,Edappally
Kochi,Locality_243,Vyttila
Kochi,Locality_244,Kaloor
Kochi,Locality_245,Palarivattom
Kochi,Locality_246,Panampilly Nagar
Kochi,Locality_247,Kadavanthra
Kochi,Locality_248,Fort Kochi
Kochi,Locality_249,Mattancherry
Kochi,Locality_250,Marine Drive
Kochi,Locality_251,Aluva
Kochi,Locality_252,Tripunithura
Kochi,Locality_253,Thrippunithura
Kochi,Locality_254,Pachalam
Kochi,Locality_255,Elamakkara
Kochi,Locality_256,Thevara
Kochi,Locality_257,Willingdon Island
Kochi,Locality_258,Cheranalloor
Kochi,Locality_259,Kundannoor
Kochi,Locality_260,Maradu
Kochi,Locality_261,Thykoodam
Kochi,Locality_262,Kumbalam
Kochi,Locality_263,Kalamassery
Kochi,Locality_264,HMT Colony
Kochi,Locality_265,Kakkanad
Kochi,Locality_266,Edappally
Kochi,Locality_267,Vyttila
Kochi,Locality_268,Kaloor
Kochi,Locality_269,Palarivattom
Kochi,Locality_270,Panampilly Nagar
Kochi,Locality_271,Kadavanthra
Kochi,Locality_272,Fort Kochi
Kochi,Locality_273,Mattancherry
Kochi,Locality_274,Marine Drive
Kochi,Locality_275,Aluva
Kochi,Locality_276,Tripunithura
Kochi,Locality_277,Thrippunithura
Kochi,Locality_278,Pachalam
Kochi,Locality_279,Elamakkara
Kochi,Locality_280,Thevara
Kochi,Locality_281,Willingdon Island
Kochi,Locality_282,Cheranalloor
Kochi,Locality_283,Kundannoor
Kochi,Locality_284,Maradu
Kochi,Locality_285,Thykoodam
Kochi,Locality_286,Kumbalam
Kochi,Locality_287,Kalamassery
Kochi,Locality_288,HMT Colony
Kochi,Locality_289,Kakkanad
Kochi,Locality_290,Edappally
Kochi,Locality_291,Vyttila
Kochi,Locality_292,Kaloor
Kochi,Locality_293,Palarivattom
Kochi,Locality_294,Panampilly Nagar
Kochi,Locality_295,Kadavanthra
Kochi,Locality_296,Fort Kochi
Kochi,Locality_297,Mattancherry
Kochi,Locality_298,Marine Drive
Kochi,Locality_299,Aluva
Kochi,Locality_300,Tripunithura
Kochi,Locality_301,Thrippunithura
Kochi,Locality_302,Pachalam
Kochi,Locality_303,Elamakkara
Kochi,Locality_304,Thevara
Kochi,Locality_305,Willingdon Island
Kochi,Locality_306,Cheranalloor
Kochi,Locality_307,Kundannoor
Kochi,Locality_308,Maradu
Kochi,Locality_309,Thykoodam
Kochi,Locality_310,Kumbalam
Kochi,Locality_311,Kalamassery
Kochi,Locality_312,HMT Colony
Kochi,Locality_313,Kakkanad
Kochi,Locality_314,Edappally
Kochi,Locality_315,Vyttila
Kochi,Locality_316,Kaloor
Kochi,Locality_317,Palarivattom
Kochi,Locality_318,Panampilly Nagar
Kochi,Locality_319,Kadavanthra
Kochi,Locality_320,Fort Kochi
Kochi,Locality_321,Mattancherry
Kochi,Locality_322,Marine Drive
Kochi,Locality_323,Aluva
Kochi,Locality_324,Tripunithura
Kochi,Locality_325,Thrippunithura
Kochi,Locality_326,Pachalam
Kochi,Locality_327,Elamakkara
Kochi,Locality_328,Thevara
Kochi,Locality_329,Willingdon Island
Kochi,Locality_330,Cheranalloor
Kochi,Locality_331,Kundannoor
Kochi,Locality_332,Maradu
Kochi,Locality_333,Thykoodam
Kochi,Locality_334,Kumbalam
Kochi,Locality_335,Kalamassery
Kochi,Locality_336,HMT Colony
Kochi,Locality_337,Kakkanad
Kochi,Locality_338,Edappally
Kochi,Locality_339,Vyttila
Kochi,Locality_340,Kaloor
Kochi,Locality_341,Palarivattom
Kochi,Locality_342,Panampilly Nagar
Kochi,Locality_343,Kadavanthra
Kochi,Locality_344,Fort Kochi
Kochi,Locality_345,Mattancherry
Kochi,Locality_346,Marine Drive
Kochi,Locality_347,Aluva
Kochi,Locality_348,Tripunithura
Kochi,Locality_349,Thrippunithura
Kochi,Locality_350,Pachalam
Kochi,Locality_351,Elamakkara
Kochi,Locality_352,Thevara
Kochi,Locality_353,Willingdon Island
Kochi,Locality_354,Cheranalloor
Kochi,Locality_355,Kundannoor
Kochi,Locality_356,Maradu
Kochi,Locality_357,Thykoodam
Kochi,Locality_358,Kumbalam
Kochi,Locality_359,Kalamassery
Kochi,Locality_360,HMT Colony
Kochi,Locality_361,Kakkanad
Kochi,Locality_362,Edappally
Kochi,Locality_363,Vyttila
Kochi,Locality_364,Kaloor
Kochi,Locality_365,Palarivattom
Kochi,Locality_366,Panampilly Nagar
Kochi,Locality_367,Kadavanthra
Kochi,Locality_368,Fort Kochi
Kochi,Locality_369,Mattancherry
Kochi,Locality_370,Marine Drive
Kochi,Locality_371,Aluva
Kochi,Locality_372,Tripunithura
Kochi,Locality_373,Thrippunithura
Kochi,Locality_374,Pachalam
Kochi,Locality_375,Elamakkara
Kochi,Locality_376,Thevara
Kochi,Locality_377,Willingdon Island
Kochi,Locality_378,Cheranalloor
Kochi,Locality_379,Kundannoor
Kochi,Locality_380,Maradu
Kochi,Locality_381,Thykoodam
Kochi,Locality_382,Kumbalam
Kochi,Locality_383,Kalamassery
Kochi,Locality_384,HMT Colony
Kochi,Locality_385,Kakkanad
Kochi,Locality_386,Edappally
Kochi,Locality_387,Vyttila
Kochi,Locality_388,Kaloor
Kochi,Locality_389,Palarivattom
Kochi,Locality_390,Panampilly Nagar
Kochi,Locality_391,Kadavanthra
Kochi,Locality_392,Fort Kochi
Kochi,Locality_393,Mattancherry
Kochi,Locality_394,Marine Drive
Kochi,Locality_395,Aluva
Kochi,Locality_396,Tripunithura
Kochi,Locality_397,Thrippunithura
Kochi,Locality_398,Pachalam
Kochi,Locality_399,Elamakkara
Kochi,Locality_400,Thevara
Kochi,Locality_401,Willingdon Island
Kochi,Locality_402,Cheranalloor
Kochi,Locality_403,Kundannoor
Kochi,Locality_404,Maradu
Kochi,Locality_405,Thykoodam
Kochi,Locality_406,Kumbalam
Kochi,Locality_407,Kalamassery
Kochi,Locality_408,HMT Colony
Kochi,Locality_409,Kakkanad
Kochi,Locality_410,Edappally
Kochi,Locality_411,Vyttila
Kochi,Locality_412,Kaloor
Kochi,Locality_413,Palarivattom
Kochi,Locality_414,Panampilly Nagar
Kochi,Locality_415,Kadavanthra
